StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
3109,17,Female,Group B,Bechelor Degree,Medium,,No,Strong Support,Yes,Yes,No,No,High,Grade B
3110,16,Female,Group B,High Education,Medium,,No,3,Yes,No,No,No,Medium,Grade C
3111,18,Female,Group A,Inter Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
3112,15,Female,Group A,Bechelor Degree,Medium,,Yes,Strong Support,No,Yes,No,No,Medium,Grade D
3113,16,Male,Group A,Bechelor Degree,Low,,No,Strong Support,No,No,No,No,Low,Grade D
3114,15,Female,Group A,No Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
3115,15,Female,Group C,High Education,Medium,,No,Strong Support,Yes,No,No,Yes,Low,Grade D
3116,16,Male,Group A,Inter Education,Medium,,No,No Support,No,No,No,No,Medium,Grade C
3117,15,Male,Group B,High Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
3118,18,Male,Group D,High Education,Medium,,No,Medium Support,No,No,No,Yes,Medium,Grade D
3119,15,Female,Group A,No Education,Medium,,No,4,Yes,Yes,No,No,Medium,Grade D
3120,18,Male,Group A,Inter Education,Medium,,No,No Support,No,Yes,No,No,Low,Grade D
3121,18,Female,Group A,High Education,Medium,,No,Medium Support,Yes,Yes,No,No,Low,Grade D
3122,18,Female,Group B,No Education,Medium,,No,4,Yes,No,No,No,Low,Grade D
3123,17,Female,Group B,High Education,Medium,,Yes,3,Yes,No,No,No,Low,Grade D
3124,15,Male,Group A,Bechelor Degree,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
3125,16,Male,Group B,Bechelor Degree,Low,,No,No Support,No,Yes,No,No,Low,Grade D
3126,16,Male,Group C,Inter Education,Low,,No,3,No,No,No,No,Medium,Grade D
3127,15,Male,Group A,Inter Education,Medium,,Yes,Medium Support,Yes,Yes,No,No,High,Grade A
3128,17,Male,Group A,Master Drgree,Medium,,No,3,Yes,Yes,No,No,High,Grade A
3129,17,Female,Group C,High Education,Medium,,No,4,Yes,No,Yes,Yes,Low,Grade D
3130,18,Female,Group B,High Education,Low,,No,Strong Support,Yes,Yes,No,Yes,Low,Grade D
3131,15,Female,Group C,High Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
3132,15,Female,Group B,High Education,Medium,,No,3,No,Yes,Yes,No,High,Grade B
3133,16,Male,Group C,High Education,Low,Moderate Absence,No,Strong Support,Yes,No,No,No,Low,Grade D
3134,15,Male,Group A,Bechelor Degree,Low,Moderate Absence,Yes,Strong Support,Yes,Yes,No,No,Low,Grade D
3135,17,Female,Group C,Inter Education,Low,,Yes,Strong Support,No,No,Yes,No,Low,Grade D
3136,15,Male,Group D,Inter Education,Low,,Yes,3,No,No,Yes,No,Medium,Grade C
3137,16,Male,Group B,Bechelor Degree,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
3138,18,Female,Group A,No Education,Low,,Yes,4,No,No,No,No,Low,Grade D
3139,16,Female,Group A,High Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
3140,16,Male,Group A,Inter Education,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
3141,18,Male,Group A,Inter Education,Medium,,Yes,3,No,No,Yes,No,Low,Grade D
3142,16,Female,Group A,No Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
3143,16,Female,Group B,Inter Education,Medium,,No,3,Yes,Yes,Yes,No,Low,Grade D
3144,15,Female,Group B,Inter Education,Medium,,No,Medium Support,Yes,Yes,No,No,High,Grade A
3145,15,Male,Group A,Inter Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
3146,18,Female,Group B,Inter Education,Medium,,Yes,3,No,Yes,No,Yes,High,Grade B
3147,15,Female,Group A,High Education,Medium,No Absence,No,Medium Support,Yes,No,No,No,High,Grade B
3148,15,Male,Group A,No Education,Low,,No,3,No,No,No,No,Low,Grade D
3149,16,Male,Group A,Inter Education,Low,,No,3,Yes,Yes,Yes,No,High,Grade B
3150,17,Male,Group B,High Education,Medium,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
3151,15,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,Yes,Yes,No,Yes,Medium,Grade C
3152,17,Male,Group A,Inter Education,Low,,No,4,No,No,Yes,No,Low,Grade D
3153,15,Female,Group A,High Education,Low,,Yes,Medium Support,No,No,Yes,Yes,Medium,Grade C
3154,15,Female,Group C,Inter Education,Medium,,No,3,No,No,Yes,No,Low,Grade D
3155,18,Male,Group A,Inter Education,Medium,,No,3,Yes,No,No,No,Medium,Grade C
3156,18,Male,Group B,High Education,Medium,,Yes,4,No,No,No,No,Medium,Grade C
3157,18,Male,Group B,Bechelor Degree,Low,,No,3,No,No,No,Yes,High,Grade B
3158,17,Male,Group C,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,No,Yes,High,Grade A
3159,16,Male,Group D,Inter Education,Low,,No,4,No,No,Yes,No,Low,Grade D
3160,15,Female,Group A,No Education,Low,,Yes,3,No,No,No,No,Low,Grade D
3161,15,Female,Group A,Inter Education,Medium,,Yes,3,No,Yes,No,No,High,Grade B
3162,15,Female,Group C,Inter Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
3163,17,Female,Group A,High Education,Low,,No,Strong Support,Yes,Yes,Yes,No,Low,Grade D
3164,18,Male,Group B,High Education,Low,,Yes,3,No,No,Yes,No,High,Grade B
3165,16,Female,Group B,Bechelor Degree,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade D
3166,17,Male,Group B,No Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade D
3167,18,Male,Group D,Inter Education,Medium,,No,Medium Support,Yes,No,No,No,Medium,Grade C
3168,17,Male,Group D,Inter Education,Medium,,Yes,Strong Support,Yes,No,No,No,Medium,Grade D
3169,16,Female,Group C,Inter Education,Low,,Yes,Medium Support,Yes,Yes,No,Yes,Low,Grade D
3170,18,Male,Group A,No Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
3171,17,Female,Group C,Bechelor Degree,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
3172,16,Female,Group A,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
3173,15,Male,Group A,Inter Education,Medium,,Yes,Strong Support,Yes,Yes,No,No,High,Grade B
3174,16,Male,Group C,Inter Education,Medium,,No,Medium Support,No,No,Yes,No,Low,Grade D
3175,15,Male,Group A,Inter Education,Low,,Yes,Medium Support,Yes,Yes,Yes,No,Low,Grade D
3176,17,Female,Group A,Master Drgree,Low,,Yes,Strong Support,No,No,Yes,No,Low,Grade D
3177,18,Male,Group A,Inter Education,Medium,,No,3,No,No,Yes,No,High,Grade D
3178,18,Female,Group C,High Education,Low,,Yes,3,No,No,No,Yes,High,Grade C
3179,17,Male,Group B,Master Drgree,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
3180,18,Male,Group B,Inter Education,Medium,,No,Strong Support,Yes,Yes,No,No,Medium,Grade D
3181,18,Female,Group A,High Education,Medium,,No,3,No,No,No,No,Low,Grade D
3182,15,Female,Group C,High Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade B
3183,17,Female,Group C,Bechelor Degree,Medium,,Yes,Strong Support,No,No,No,No,Low,Grade C
3184,16,Female,Group A,High Education,Medium,No Absence,No,Strong Support,Yes,No,No,No,High,Grade C
3185,15,Female,Group A,Inter Education,Medium,,No,Medium Support,No,No,No,Yes,Medium,Grade D
3186,17,Female,Group A,Inter Education,Medium,,No,No Support,No,Yes,No,No,Low,Grade D
3187,15,Male,Group D,High Education,Low,,Yes,Strong Support,Yes,Yes,No,No,Low,Grade D
3188,16,Male,Group B,Inter Education,Low,,Yes,No Support,No,No,No,No,Medium,Grade D
3189,16,Female,Group D,No Education,Low,,No,Medium Support,No,Yes,No,No,Medium,Grade B
3190,17,Male,Group A,Inter Education,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade D
3191,16,Female,Group C,Inter Education,Medium,,No,No Support,Yes,No,No,No,Low,Grade D
3192,15,Male,Group C,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,High,Grade B
3193,16,Male,Group B,Inter Education,Medium,,No,Medium Support,Yes,Yes,No,No,Low,Grade C
3194,15,Female,Group D,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade D
3195,15,Female,Group A,Inter Education,Medium,,No,3,Yes,No,No,No,Low,Grade A
3196,16,Female,Group A,No Education,Low,,No,3,No,Yes,Yes,No,Medium,Grade D
3197,17,Male,Group B,High Education,Low,No Absence,No,Strong Support,No,No,No,No,Medium,Grade D
3198,18,Female,Group C,Inter Education,Medium,No Absence,No,No Support,No,Yes,No,No,High,Grade D
3199,16,Male,Group B,Bechelor Degree,Low,,No,3,No,No,No,No,Medium,Grade A
3200,15,Female,Group A,Bechelor Degree,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade D
3201,15,Male,Group B,Bechelor Degree,Medium,,No,No Support,Yes,No,Yes,No,Medium,Grade D
3202,16,Male,Group A,High Education,Low,,Yes,3,No,No,No,No,Medium,Grade C
3203,17,Female,Group A,Inter Education,Medium,,No,4,No,No,No,No,High,Grade D
3204,17,Male,Group B,Inter Education,Low,,Yes,Strong Support,Yes,No,No,No,High,Grade B
3205,15,Male,Group C,High Education,Low,,No,No Support,No,Yes,No,No,Low,Grade D
3206,15,Female,Group A,No Education,Low,,No,3,No,No,No,No,Low,Grade B
3207,17,Male,Group A,Bechelor Degree,Medium,Low Absent,No,No Support,Yes,No,No,No,Low,Grade D
3208,18,Female,Group A,High Education,Low,,Yes,3,No,No,No,No,Low,Grade B
3209,16,Female,Group A,High Education,Medium,,No,Strong Support,Yes,No,No,Yes,Low,Grade D
3210,15,Female,Group C,No Education,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade B
3211,15,Female,Group D,Bechelor Degree,Medium,,Yes,Strong Support,No,No,No,Yes,Low,Grade D
3212,17,Male,Group A,Inter Education,Low,,No,4,No,Yes,No,No,Medium,Grade A
3213,16,Male,Group C,Inter Education,Low,,Yes,3,Yes,No,No,No,Low,Grade D
3214,17,Male,Group C,Bechelor Degree,Medium,Low Absent,No,Strong Support,No,Yes,Yes,No,Medium,Grade B
3215,16,Female,Group C,High Education,Medium,,No,3,No,No,No,No,Low,Grade A
3216,16,Male,Group A,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade B
3217,16,Male,Group D,No Education,Low,,Yes,3,No,No,No,No,Low,Grade B
3218,15,Female,Group A,High Education,Medium,,No,3,No,Yes,No,No,High,Grade B
3219,18,Female,Group A,Bechelor Degree,Low,,No,No Support,No,No,No,No,Low,Grade D
3220,17,Male,Group A,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade B
3221,18,Female,Group A,High Education,Low,,No,4,No,No,No,No,Low,Grade A
3222,17,Female,Group A,High Education,Low,,Yes,4,No,Yes,Yes,Yes,Low,Grade B
3223,16,Female,Group A,Inter Education,Low,No Absence,No,No Support,No,Yes,No,No,High,Grade C
3224,15,Female,Group A,No Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
3225,18,Male,Group C,High Education,Medium,,No,4,Yes,No,No,Yes,High,Grade D
3226,15,Female,Group C,High Education,Low,,No,Strong Support,Yes,Yes,No,No,Low,Grade C
3227,17,Female,Group A,High Education,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade C
3228,15,Female,Group C,Bechelor Degree,Low,,No,Medium Support,No,No,No,No,Medium,Grade A
3229,15,Female,Group C,High Education,Low,,Yes,3,Yes,Yes,No,No,Low,Grade A
3230,18,Female,Group C,High Education,Low,,Yes,Medium Support,Yes,No,No,Yes,Medium,Grade D
3231,16,Female,Group A,Inter Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade D
3232,15,Female,Group B,Bechelor Degree,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
3233,16,Female,Group D,High Education,Low,,No,4,No,No,No,No,Medium,Grade B
3234,17,Male,Group B,No Education,Medium,,No,3,No,No,Yes,No,Low,Grade D
3235,15,Female,Group A,High Education,Low,,No,3,Yes,No,Yes,No,Medium,Grade D
3236,18,Male,Group B,Inter Education,Medium,Moderate Absence,No,Strong Support,Yes,No,No,No,Low,Grade B
3237,17,Female,Group B,Inter Education,Medium,,No,4,No,No,Yes,No,Low,Grade D
3238,17,Female,Group B,Bechelor Degree,Low,,Yes,3,No,No,No,No,Low,Grade A
3239,18,Female,Group A,Master Drgree,Low,,Yes,3,No,No,No,No,Medium,Grade D
3240,15,Female,Group A,Inter Education,Low,,No,4,No,Yes,No,No,Medium,Grade B
3241,15,Male,Group C,Inter Education,Medium,,No,Strong Support,No,No,No,No,Medium,Grade A
3242,17,Female,Group C,Inter Education,Low,,Yes,3,Yes,No,No,No,Low,Grade A
3243,15,Female,Group A,No Education,Medium,,No,4,Yes,No,No,No,Low,Grade A
3244,16,Male,Group D,Master Drgree,Medium,,No,3,Yes,Yes,No,Yes,Medium,Grade D
3245,18,Male,Group A,High Education,Medium,No Absence,No,Strong Support,Yes,No,No,No,High,Grade B
3246,16,Female,Group B,High Education,Medium,,No,No Support,No,No,No,No,Low,Grade D
3247,15,Male,Group C,Inter Education,Medium,,No,3,Yes,Yes,Yes,No,Low,Grade D
3248,17,Male,Group C,High Education,Low,,Yes,Strong Support,Yes,No,Yes,No,Low,Grade C
3249,18,Male,Group D,Inter Education,Medium,Moderate Absence,Yes,Medium Support,No,No,Yes,No,Low,Grade D
3250,15,Female,Group A,Inter Education,Medium,,No,3,Yes,No,Yes,No,Low,Grade D
3251,15,Female,Group C,Inter Education,Low,,Yes,Strong Support,No,Yes,No,No,Medium,Grade C
3252,17,Female,Group A,Bechelor Degree,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade B
3253,17,Male,Group C,High Education,Low,Moderate Absence,No,3,No,Yes,No,No,Low,Grade C
3254,16,Female,Group C,Inter Education,Medium,Moderate Absence,Yes,Strong Support,No,No,Yes,No,Low,Grade D
3255,18,Male,Group B,Inter Education,Medium,,No,No Support,No,Yes,No,Yes,Low,Grade B
3256,18,Female,Group A,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade C
3257,17,Female,Group C,Inter Education,Medium,,No,No Support,No,No,No,No,Medium,Grade D
3258,16,Male,Group A,High Education,Low,Moderate Absence,Yes,Medium Support,No,No,No,No,Low,Grade B
3259,18,Female,Group A,Inter Education,Low,Moderate Absence,Yes,No Support,No,No,No,No,Low,Grade B
3260,17,Male,Group C,High Education,Low,,Yes,Medium Support,No,No,No,No,Medium,Grade D
3261,15,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,No,Yes,No,Yes,Medium,Grade D
3262,18,Female,Group C,High Education,Low,,Yes,Strong Support,Yes,No,No,No,Medium,Grade D
3263,16,Male,Group A,Inter Education,Low,,No,4,Yes,No,Yes,No,Low,Grade B
3264,16,Female,Group A,No Education,Medium,,Yes,Strong Support,Yes,No,No,No,Low,Grade B
3265,16,Female,Group C,High Education,Low,,No,3,Yes,No,No,No,Low,Grade C
3266,15,Male,Group B,Inter Education,Low,,No,Strong Support,No,Yes,Yes,No,Medium,Grade D
3267,18,Female,Group A,Bechelor Degree,Low,,No,3,No,No,No,No,Low,Grade A
3268,18,Male,Group C,Inter Education,Low,No Absence,Yes,3,No,No,No,No,High,Grade D
3269,15,Female,Group B,Bechelor Degree,Low,,Yes,Strong Support,Yes,No,No,No,High,Grade D
3270,18,Female,Group B,Inter Education,Low,,No,Medium Support,Yes,No,No,No,Low,Grade B
3271,15,Female,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,Yes,Medium,Grade C
3272,15,Female,Group C,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
3273,15,Female,Group C,Bechelor Degree,Low,,No,Strong Support,Yes,Yes,No,No,High,Grade D
3274,16,Male,Group C,High Education,Low,,Yes,3,No,Yes,No,No,Low,Grade C
3275,18,Male,Group A,Bechelor Degree,Low,,Yes,Medium Support,No,Yes,No,No,Low,Grade B
3276,15,Male,Group C,Bechelor Degree,Medium,,No,No Support,Yes,Yes,No,No,Medium,Grade A
3277,18,Male,Group B,Bechelor Degree,Low,,No,Strong Support,No,No,No,No,Low,Grade C
3278,16,Male,Group B,Inter Education,Low,,No,3,Yes,No,No,Yes,Medium,Grade A
3279,15,Male,Group A,Inter Education,Medium,,No,Strong Support,No,Yes,No,No,High,Grade D
3280,17,Female,Group C,Inter Education,Low,,No,3,Yes,Yes,No,No,Medium,Grade D
3281,16,Female,Group C,High Education,Low,,Yes,Medium Support,Yes,No,Yes,No,High,Grade B
3282,17,Male,Group A,Inter Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade A
3283,18,Male,Group A,No Education,Medium,,No,3,Yes,No,No,No,Medium,Grade B
3284,18,Female,Group C,Inter Education,Low,,No,3,Yes,No,No,No,High,Grade D
3285,16,Female,Group A,High Education,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade A
3286,18,Female,Group D,High Education,Low,,Yes,Strong Support,No,Yes,Yes,Yes,Medium,Grade B
3287,17,Male,Group B,High Education,Medium,,No,3,No,No,No,No,Low,Grade B
3288,15,Male,Group B,Inter Education,Low,,No,No Support,No,No,No,No,Low,Grade D
3289,15,Male,Group A,Inter Education,Medium,,Yes,3,Yes,No,Yes,No,Medium,Grade C
3290,15,Female,Group A,No Education,Medium,,No,Strong Support,Yes,No,No,Yes,Medium,Grade D
3291,16,Female,Group D,Inter Education,Medium,,No,Medium Support,No,No,No,No,Medium,Grade A
3292,18,Male,Group A,High Education,Medium,,No,3,No,Yes,No,No,Medium,Grade A
3293,17,Male,Group C,Inter Education,Medium,,Yes,Medium Support,Yes,Yes,No,Yes,Medium,Grade D
3294,18,Female,Group A,Inter Education,Low,,No,4,No,Yes,No,No,High,Grade B
3295,18,Female,Group A,Inter Education,Low,,Yes,3,No,No,No,No,Low,Grade A
3296,18,Female,Group A,Inter Education,Medium,,Yes,3,No,No,No,No,High,Grade C
3297,15,Female,Group B,High Education,Medium,,No,No Support,No,Yes,No,No,Medium,Grade C
3298,17,Male,Group D,Inter Education,Low,Low Absent,No,4,Yes,No,No,No,Medium,Grade D
3299,17,Female,Group A,Inter Education,Medium,Low Absent,No,3,No,Yes,No,Yes,Medium,Grade A
3300,18,Female,Group A,Inter Education,Medium,,No,Medium Support,No,Yes,No,Yes,Low,Grade A
3301,15,Female,Group A,Inter Education,Medium,,Yes,Strong Support,Yes,No,No,No,Medium,Grade D
3302,15,Male,Group B,No Education,Medium,,No,Medium Support,No,No,No,No,Medium,Grade D
3303,17,Male,Group A,Inter Education,Low,,No,4,No,No,No,No,Low,Grade D
3304,15,Female,Group C,Inter Education,Low,,Yes,3,Yes,No,No,No,Low,Grade A
3305,15,Female,Group B,High Education,Low,,No,4,Yes,No,No,No,Medium,Grade D
3306,15,Female,Group B,No Education,Low,,No,3,No,Yes,No,No,Low,Grade D
3307,16,Male,Group A,No Education,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade D
3308,18,Male,Group D,Bechelor Degree,Medium,Moderate Absence,No,Medium Support,No,No,Yes,No,Low,Grade D
3309,17,Male,Group A,Inter Education,Medium,,Yes,Medium Support,Yes,No,No,Yes,Medium,Grade C
3310,17,Female,Group A,High Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade A
3311,16,Male,Group B,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade B
3312,18,Female,Group B,Inter Education,Low,,No,4,No,No,No,Yes,Medium,Grade A
3313,17,Female,Group A,Bechelor Degree,Low,,No,4,Yes,No,No,Yes,Low,Grade D
3314,15,Female,Group A,No Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade C
3315,17,Male,Group C,High Education,Medium,,No,3,No,No,Yes,No,Medium,Grade C
3316,15,Female,Group A,Bechelor Degree,Low,Low Absent,Yes,Strong Support,No,No,No,No,Medium,Grade A
3317,16,Male,Group C,No Education,Low,No Absence,Yes,Strong Support,No,No,No,No,High,Grade B
3318,15,Male,Group B,High Education,Low,Moderate Absence,No,3,Yes,No,No,No,Low,Grade D
3319,17,Female,Group A,Master Drgree,Medium,,No,Strong Support,Yes,No,Yes,Yes,Medium,Grade C
3320,17,Female,Group A,Inter Education,Low,No Absence,No,4,Yes,No,Yes,Yes,High,Grade D
3321,17,Male,Group A,High Education,Low,,No,3,Yes,Yes,No,No,Low,Grade D
3322,16,Female,Group C,No Education,Low,,No,3,No,Yes,No,No,Low,Grade D
3323,16,Male,Group B,No Education,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
3324,18,Female,Group A,High Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
3325,17,Male,Group B,Bechelor Degree,Medium,,No,Strong Support,No,No,No,No,Low,Grade D
3326,15,Male,Group D,Inter Education,Medium,,Yes,3,Yes,No,No,Yes,Medium,Grade B
3327,16,Male,Group A,Inter Education,Medium,,No,4,Yes,Yes,No,No,High,Grade B
3328,17,Male,Group D,Bechelor Degree,Medium,,Yes,Strong Support,Yes,No,No,No,Medium,Grade D
3329,17,Female,Group A,Inter Education,Low,,No,3,Yes,No,No,No,Low,Grade D
3330,16,Female,Group A,High Education,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
3331,18,Male,Group A,Inter Education,Low,Moderate Absence,Yes,Medium Support,No,Yes,No,Yes,Low,Grade C
3332,16,Male,Group A,Bechelor Degree,Medium,,No,3,Yes,Yes,No,No,High,Grade C
3333,16,Female,Group A,Bechelor Degree,Low,,Yes,3,Yes,No,No,No,Medium,Grade A
3334,15,Female,Group A,No Education,Low,Low Absent,No,Medium Support,Yes,Yes,No,Yes,Medium,Grade C
3335,15,Female,Group D,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade C
3336,18,Female,Group C,Inter Education,Medium,,No,Strong Support,No,No,No,No,Low,Grade B
3337,17,Female,Group C,Bechelor Degree,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade A
3338,16,Female,Group A,High Education,Medium,,Yes,4,No,No,Yes,No,Low,Grade A
3339,18,Male,Group A,Inter Education,Medium,,Yes,Strong Support,Yes,No,Yes,No,High,Grade B
3340,15,Female,Group A,Bechelor Degree,Low,,Yes,Medium Support,No,Yes,No,No,Medium,Grade C
3341,16,Female,Group C,Inter Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade C
3342,17,Male,Group D,Inter Education,Medium,,No,4,No,No,No,No,Medium,Grade A
3343,15,Female,Group A,No Education,Medium,,No,3,No,No,No,Yes,Medium,Grade C
3344,15,Female,Group A,High Education,Low,,No,3,No,No,No,No,Medium,Grade A
3345,15,Female,Group B,High Education,Low,,Yes,No Support,No,No,No,Yes,Medium,Grade C
3346,18,Female,Group A,Bechelor Degree,Medium,,No,3,No,Yes,No,No,High,Grade D
3347,17,Female,Group A,High Education,Medium,,No,Strong Support,No,No,Yes,No,Low,Grade B
